datetime,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2025-02-18 23:00:00+00:00,0.9433333333333334,2.375,18.136666666666667,,13.68,115.79333333333334,71.53666666666668,87.93333333333334,21.19333333333333,15.443333333333333,,
2025-02-18 23:15:00+00:00,0.9499999999999998,2.44,17.846666666666668,,12.51,121.79,75.87,88.55666666666666,31.175,15.270000000000001,,
2025-02-18 23:30:00+00:00,0.9666666666666667,2.4,17.773333333333333,,13.540000000000001,119.79,77.91333333333334,88.79333333333334,29.895000000000003,15.083333333333334,,
2025-02-18 23:45:00+00:00,0.9866666666666667,2.455,17.706666666666667,,13.653333333333334,119.79,78.04333333333334,89.35666666666667,29.455,15.033333333333333,,
2025-02-19 00:00:00+00:00,1.0,2.4050000000000002,18.066666666666666,,13.17,119.79,78.04333333333334,89.67,29.79,15.143333333333333,,
2025-02-19 00:15:00+00:00,1.0033333333333332,2.425,18.046666666666667,,14.616666666666665,114.50666666666666,74.37666666666667,89.8,30.725,15.186666666666667,,
2025-02-19 00:30:00+00:00,1.0066666666666666,2.3049999999999997,17.89,,15.07,122.10666666666667,80.29,89.96666666666665,29.835,15.209999999999999,,
2025-02-19 00:45:00+00:00,1.01,2.4699999999999998,17.94,,13.33,122.10666666666667,82.10000000000001,90.03666666666668,20.736666666666665,15.206666666666665,,
2025-02-19 01:00:00+00:00,1.0133333333333334,2.4749999999999996,17.91333333333333,,14.39,122.10666666666667,82.10000000000001,90.21666666666665,23.813333333333333,15.233333333333334,,
2025-02-19 01:15:00+00:00,1.0033333333333332,2.505,17.953333333333333,,16.563333333333333,126.44,84.76666666666667,90.06333333333333,22.426666666666666,15.363333333333332,,
2025-02-19 01:30:00+00:00,0.9933333333333333,2.4450000000000003,17.833333333333332,,15.413333333333334,132.88,85.69666666666667,89.79333333333334,25.636666666666667,15.450000000000001,,
2025-02-19 01:45:00+00:00,0.98,2.43,18.096666666666668,,15.15,132.88,85.79,89.08666666666666,28.313333333333333,15.783333333333331,,
2025-02-19 02:00:00+00:00,0.9700000000000001,2.375,18.36,,15.160000000000002,132.88,85.79,88.17,26.10666666666667,16.513333333333335,,
2025-02-19 02:15:00+00:00,0.9666666666666667,2.455,18.886666666666667,,14.036666666666667,137.52333333333334,88.12333333333333,85.93666666666667,30.225,17.459999999999997,,
